accession,organism,length,collection_date,country,strain,lineage,isolate,host,isolation_source,submission_date,batch
OP218292.1,Severe acute respiratory syndrome coronavirus 2,29670,2022/08/14,NA,NA,NA,SARS-CoV-2/human/USA/OR-CDC-UW22072772141/2022,Homo sapiens,NA,14-AUG-2022,3
OP218326.1,Severe acute respiratory syndrome coronavirus 2,29669,2022/08/14,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW22080176411/2022,Homo sapiens,nasal,14-AUG-2022,3
OP218280.1,Severe acute respiratory syndrome coronavirus 2,29660,2022/08/14,NA,NA,NA,SARS-CoV-2/human/USA/OR-CDC-UW22072621692/2022,Homo sapiens,NA,14-AUG-2022,3
OP269075.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/21,NA,NA,GISAID_ID: EPI_ISL_14286496,SARS-CoV-2/human/USA/CO-CDPHE-2103461149/2022,Homo sapiens,patient isolate,21-AUG-2022,3
OP167966.1,Severe acute respiratory syndrome coronavirus 2,29720,2022/08/07,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC0801776/2022,Homo sapiens,Nasal Swabs,07-AUG-2022,3
OP156531.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/04,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX39215845/2022,Homo sapiens,Nasal Swabs,04-AUG-2022,3
OP156274.1,Severe acute respiratory syndrome coronavirus 2,29724,2022/08/04,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX39214991/2022,Homo sapiens,Nasal Swabs,04-AUG-2022,3
OP157019.1,Severe acute respiratory syndrome coronavirus 2,29490,2022/08/04,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-22071707149/2022,Homo sapiens,NA,04-AUG-2022,3
OP156385.1,Severe acute respiratory syndrome coronavirus 2,29709,2022/08/04,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX39215714/2022,Homo sapiens,Nasal Swabs,04-AUG-2022,3
OP339468.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/30,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX40373626/2022,Homo sapiens,Nasal Swabs,30-AUG-2022,3
OP339430.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/30,NA,NA,NA,SARS-CoV-2/human/USA/LA-CDC-QDX40373698/2022,Homo sapiens,Nasal Swabs,30-AUG-2022,3
OP116179.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/01,NA,NA,NA,SARS-CoV-2/human/USA/MO-CDC-QDX38831386/2022,Homo sapiens,Nasal Swabs,01-AUG-2022,3
OP115506.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/01,NA,NA,NA,SARS-CoV-2/human/USA/GA-GPHL-2248/2022,Homo sapiens,NA,01-AUG-2022,3
OP115338.1,Severe acute respiratory syndrome coronavirus 2,29762,2022/08/01,NA,NA,NA,SARS-CoV-2/human/USA/2220000000401-31-F1-1/2022,Homo sapiens,nasal swab,01-AUG-2022,3
OP116237.1,Severe acute respiratory syndrome coronavirus 2,29724,2022/08/01,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-QDX38874113/2022,Homo sapiens,Nasal Swabs,01-AUG-2022,3
OP116847.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/01,NA,NA,NA,SARS-CoV-2/human/USA/WI-CDC-QDX38877671/2022,Homo sapiens,Nasal Swabs,01-AUG-2022,3
OP140931.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/03,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX38970220/2022,Homo sapiens,Nasal Swabs,03-AUG-2022,3
OP141137.1,Severe acute respiratory syndrome coronavirus 2,29724,2022/08/03,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX38970063/2022,Homo sapiens,Nasal Swabs,03-AUG-2022,3
OP140696.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/03,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX38920418/2022,Homo sapiens,Nasal Swabs,03-AUG-2022,3
OP143240.1,Severe acute respiratory syndrome coronavirus 2,29782,2022/08/03,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-1002007688/2021,Homo sapiens,clinical,03-AUG-2022,3
OP140549.1,Severe acute respiratory syndrome coronavirus 2,29715,2022/08/03,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX38923317/2022,Homo sapiens,Nasal Swabs,03-AUG-2022,3
OP140506.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/03,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX38920780/2022,Homo sapiens,Nasal Swabs,03-AUG-2022,3
OP140878.1,Severe acute respiratory syndrome coronavirus 2,29724,2022/08/03,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX38969914/2022,Homo sapiens,Nasal Swabs,03-AUG-2022,3
OP277561.1,Severe acute respiratory syndrome coronavirus 2,29701,2022/08/22,NA,NA,NA,SARS-CoV-2/human/USA/B06906/2021,Homo sapiens,Nasopharyngeal,22-AUG-2022,3
OP181978.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/09,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-QDX39366014/2022,Homo sapiens,Nasal Swabs,09-AUG-2022,3
OP182581.1,Severe acute respiratory syndrome coronavirus 2,29709,2022/08/09,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX39366361/2022,Homo sapiens,Nasal Swabs,09-AUG-2022,3
OP183816.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/09,NA,NA,NA,SARS-CoV-2/human/USA/VA_FBCH_4863/2022,Homo sapiens,NA,09-AUG-2022,3
OP182003.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/09,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-QDX39368441/2022,Homo sapiens,Nasal Swabs,09-AUG-2022,3
OP182318.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/09,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX39366095/2022,Homo sapiens,Nasal Swabs,09-AUG-2022,3
OP183655.1,Severe acute respiratory syndrome coronavirus 2,29724,2022/08/09,NA,NA,NA,SARS-CoV-2/human/USA/VA_FBCH_4461/2022,Homo sapiens,NA,09-AUG-2022,3
OP182465.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/08/09,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-QDX39365639/2022,Homo sapiens,Nasal Swabs,09-AUG-2022,3
OP294719.1,Severe acute respiratory syndrome coronavirus 2,29756,2022/08/24,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-220812697546/2022,Homo sapiens,NA,24-AUG-2022,3
OP544773.1,Severe acute respiratory syndrome coronavirus 2,29678,2022/09/28,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC0885750/2022,Homo sapiens,Nasal Swabs,28-SEP-2022,3
OP545767.1,Severe acute respiratory syndrome coronavirus 2,29533,2022/09/28,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC0886217/2022,Homo sapiens,Nasal Swabs,28-SEP-2022,3
OP547912.1,Severe acute respiratory syndrome coronavirus 2,29669,2022/09/28,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW22090737165/2022,Homo sapiens,nasal,28-SEP-2022,3
OP544775.1,Severe acute respiratory syndrome coronavirus 2,29286,2022/09/28,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC0885080/2022,Homo sapiens,Nasal Swabs,28-SEP-2022,3
OP544366.1,Severe acute respiratory syndrome coronavirus 2,29347,2022/09/28,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC0885116/2022,Homo sapiens,Nasal Swabs,28-SEP-2022,3
OP363378.1,Severe acute respiratory syndrome coronavirus 2,29499,2022/09/03,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-22081171213/2022,Homo sapiens,NA,03-SEP-2022,3
OP363440.1,Severe acute respiratory syndrome coronavirus 2,29499,2022/09/03,NA,NA,NA,SARS-CoV-2/human/USA/OR-UW-22080930412/2022,Homo sapiens,NA,03-SEP-2022,3
OP539418.1,Severe acute respiratory syndrome coronavirus 2,29723,2022/09/27,NA,NA,NA,SARS-CoV-2/human/USA/S377W03_55117/2022,Homo sapiens,Nasopharyngeal/Mid-Nasal Swab,27-SEP-2022,3
OP540830.1,Severe acute respiratory syndrome coronavirus 2,29774,2022/09/27,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-500069612/2022,Homo sapiens,clinical,27-SEP-2022,3
OP457803.1,Severe acute respiratory syndrome coronavirus 2,29484,2022/09/18,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-22082114395/2022,Homo sapiens,NA,18-SEP-2022,3
OP457673.1,Severe acute respiratory syndrome coronavirus 2,29497,2022/09/18,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-22081998220/2022,Homo sapiens,NA,18-SEP-2022,3
OP457301.1,Severe acute respiratory syndrome coronavirus 2,29495,2022/09/18,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-22081847337/2022,Homo sapiens,NA,18-SEP-2022,3
OP457291.1,Severe acute respiratory syndrome coronavirus 2,29499,2022/09/18,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-22081806759/2022,Homo sapiens,NA,18-SEP-2022,3
OP457809.1,Severe acute respiratory syndrome coronavirus 2,29499,2022/09/18,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-22082063856/2022,Homo sapiens,NA,18-SEP-2022,3
OP457442.1,Severe acute respiratory syndrome coronavirus 2,29499,2022/09/18,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-22081308105/2022,Homo sapiens,NA,18-SEP-2022,3
OP379026.1,Severe acute respiratory syndrome coronavirus 2,29527,2022/09/06,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-12877/2022,Homo sapiens,nasal swab,06-SEP-2022,3
OP533612.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/26,NA,NA,GISAID_ID: EPI_ISL_15101981,SARS-CoV-2/human/USA/CO-CDPHE-2103638338/2022,Homo sapiens,patient isolate,26-SEP-2022,3
OP533635.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/26,NA,NA,GISAID_ID: EPI_ISL_15101977,SARS-CoV-2/human/USA/CO-CDPHE-39428824/2022,Homo sapiens,patient isolate,06-JUN-2023,3
OP426132.1,Severe acute respiratory syndrome coronavirus 2,29333,2022/09/13,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-CDCBI- CRSP_MVSXL2AUFSYI22ER/2022,Homo sapiens,clinical,13-SEP-2022,3
OP430098.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/13,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX40816294/2022,Homo sapiens,Nasal Swabs,13-SEP-2022,3
OP430346.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/13,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX40870708/2022,Homo sapiens,Nasal Swabs,13-SEP-2022,3
OP424246.1,Severe acute respiratory syndrome coronavirus 2,29439,2022/09/13,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0869246/2022,Homo sapiens,Nasal Swabs,13-SEP-2022,3
OP429944.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/13,NA,NA,NA,SARS-CoV-2/human/USA/SC-CDC-QDX40815988/2022,Homo sapiens,Nasal Swabs,13-SEP-2022,3
OP419186.1,Severe acute respiratory syndrome coronavirus 2,29745,2022/09/12,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-220903991277/2022,Homo sapiens,NA,12-SEP-2022,3
OP419170.1,Severe acute respiratory syndrome coronavirus 2,29746,2022/09/12,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-220903956790/2022,Homo sapiens,NA,12-SEP-2022,3
OP419235.1,Severe acute respiratory syndrome coronavirus 2,29757,2022/09/12,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-220903191138/2022,Homo sapiens,NA,12-SEP-2022,3
OP388234.1,Severe acute respiratory syndrome coronavirus 2,29657,2022/09/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0863928/2022,Homo sapiens,Nasal Swabs,07-SEP-2022,3
OP388329.1,Severe acute respiratory syndrome coronavirus 2,29720,2022/09/07,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC0857194/2022,Homo sapiens,Nasal Swabs,07-SEP-2022,3
OP412128.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/10,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-QDX40816618/2022,Homo sapiens,Nasal Swabs,10-SEP-2022,3
OP412059.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/10,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-QDX40817601/2022,Homo sapiens,Nasal Swabs,10-SEP-2022,3
OP412087.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/10,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-QDX40817683/2022,Homo sapiens,Nasal Swabs,10-SEP-2022,3
OP351209.1,Severe acute respiratory syndrome coronavirus 2,29711,2022/09/01,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0853158/2022,Homo sapiens,Nasal Swabs,01-SEP-2022,3
OP351009.1,Severe acute respiratory syndrome coronavirus 2,29687,2022/09/01,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC0850884/2022,Homo sapiens,Nasal Swabs,01-SEP-2022,3
OP453856.1,Severe acute respiratory syndrome coronavirus 2,29789,2022/09/16,NA,NA,NA,SARS-CoV-2/human/USA/GA-EHC-3721C/2022,Homo sapiens,nasal swab,16-SEP-2022,3
OP520076.1,Severe acute respiratory syndrome coronavirus 2,29583,2022/09/24,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-LC0884423/2022,Homo sapiens,Nasal Swabs,24-SEP-2022,3
OP520354.1,Severe acute respiratory syndrome coronavirus 2,29688,2022/09/24,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-LC0884229/2022,Homo sapiens,Nasal Swabs,24-SEP-2022,3
OP520518.1,Severe acute respiratory syndrome coronavirus 2,29545,2022/09/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0882715/2022,Homo sapiens,Nasal Swabs,24-SEP-2022,3
OP520037.1,Severe acute respiratory syndrome coronavirus 2,29721,2022/09/24,NA,NA,NA,SARS-CoV-2/human/USA/OR-CDC-LC0884252/2022,Homo sapiens,Nasal Swabs,24-SEP-2022,3
OP463064.1,Severe acute respiratory syndrome coronavirus 2,29702,2022/09/20,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-LC0875317/2022,Homo sapiens,Nasal Swabs,20-SEP-2022,3
OP463630.1,Severe acute respiratory syndrome coronavirus 2,29720,2022/09/20,NA,NA,NA,SARS-CoV-2/human/USA/WV-CDC-LC0875598/2022,Homo sapiens,Nasal Swabs,20-SEP-2022,3
OP490044.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/21,NA,NA,NA,SARS-CoV-2/human/USA/DE-CDC-QDX41175864/2022,Homo sapiens,Nasal Swabs,21-SEP-2022,3
OP491705.1,Severe acute respiratory syndrome coronavirus 2,29632,2022/09/21,NA,NA,NA,SARS-CoV-2/human/USA/VI-CDC-2-6426615/2022,Homo sapiens,oral swab,21-SEP-2022,3
OP489888.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/21,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-QDX41125722/2022,Homo sapiens,Nasal Swabs,21-SEP-2022,3
OP489678.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/21,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-QDX41125643/2022,Homo sapiens,Nasal Swabs,21-SEP-2022,3
OP489228.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/21,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX41123948/2022,Homo sapiens,Nasal Swabs,21-SEP-2022,3
OP489385.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/21,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-QDX41125884/2022,Homo sapiens,Nasal Swabs,21-SEP-2022,3
OP406671.1,Severe acute respiratory syndrome coronavirus 2,29715,2022/09/09,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX40703347/2022,Homo sapiens,Nasal Swabs,09-SEP-2022,3
OP407050.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/09,NA,NA,NA,SARS-CoV-2/human/USA/NV-CDC-QDX40775109/2022,Homo sapiens,Nasal Swabs,09-SEP-2022,3
OP406319.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/09,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-QDX40622961/2022,Homo sapiens,Nasal Swabs,09-SEP-2022,3
OP407457.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/09,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX40816715/2022,Homo sapiens,Nasal Swabs,09-SEP-2022,3
OP407110.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/09,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX40816672/2022,Homo sapiens,Nasal Swabs,09-SEP-2022,3
OP406475.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/09,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX40660772/2022,Homo sapiens,Nasal Swabs,09-SEP-2022,3
OP406805.1,Severe acute respiratory syndrome coronavirus 2,29709,2022/09/09,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX40775852/2022,Homo sapiens,Nasal Swabs,09-SEP-2022,3
OP406778.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/09,NA,NA,NA,SARS-CoV-2/human/USA/NV-CDC-QDX40774989/2022,Homo sapiens,Nasal Swabs,09-SEP-2022,3
OP407372.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/09,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX40776366/2022,Homo sapiens,Nasal Swabs,09-SEP-2022,3
OP407075.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/09/09,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-QDX40776478/2022,Homo sapiens,Nasal Swabs,09-SEP-2022,3
OP577101.1,Severe acute respiratory syndrome coronavirus 2,29709,2022/10/03,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-QDX41593616/2022,Homo sapiens,Nasal Swabs,03-OCT-2022,3
OP576012.1,Severe acute respiratory syndrome coronavirus 2,29646,2022/10/03,NA,NA,NA,SARS-CoV-2/human/USA/V05361/2022,Homo sapiens,Nasopharyngeal,03-OCT-2022,3
OP576370.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/10/03,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX41543339/2022,Homo sapiens,Nasal Swabs,03-OCT-2022,3
OP576783.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/10/03,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX41638430/2022,Homo sapiens,Nasal Swabs,03-OCT-2022,3
OP577273.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/10/03,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-QDX41638321/2022,Homo sapiens,Nasal Swabs,03-OCT-2022,3
OP576406.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/10/03,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX41638443/2022,Homo sapiens,Nasal Swabs,03-OCT-2022,3
OP671840.1,Severe acute respiratory syndrome coronavirus 2,29720,2022/10/18,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-LC0909819/2022,Homo sapiens,Nasal Swabs,18-OCT-2022,3
OP671686.1,Severe acute respiratory syndrome coronavirus 2,29711,2022/10/18,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC0908174/2022,Homo sapiens,Nasal Swabs,18-OCT-2022,3
OP646996.1,Severe acute respiratory syndrome coronavirus 2,29442,2022/10/15,NA,NA,NA,SARS-CoV-2/human/USA/MP-CDC-2-6236174/2022,Homo sapiens,nasopharyngeal swab,15-OCT-2022,3
OP647073.1,Severe acute respiratory syndrome coronavirus 2,29658,2022/10/15,NA,NA,NA,SARS-CoV-2/human/USA/SD-CDC-2-6236288/2022,Homo sapiens,NA,15-OCT-2022,3
OP646705.1,Severe acute respiratory syndrome coronavirus 2,29675,2022/10/15,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW22092673045/2022,Homo sapiens,nasal,15-OCT-2022,3
OP646576.1,Severe acute respiratory syndrome coronavirus 2,29702,2022/10/15,NA,NA,genotype: Marseille-10,SARS-CoV-2/human/FRA/IHUCOVID-001622/2020,Homo sapiens,Nasopharyngeal sample,15-OCT-2022,3
OP647007.1,Severe acute respiratory syndrome coronavirus 2,29658,2022/10/15,NA,NA,NA,SARS-CoV-2/human/USA/ID-CDC-2-6236962/2022,Homo sapiens,nasopharyngeal swab,15-OCT-2022,3
OP646741.1,Severe acute respiratory syndrome coronavirus 2,29654,2022/10/15,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW22092765787/2022,Homo sapiens,nasal,15-OCT-2022,3
OP646592.1,Severe acute respiratory syndrome coronavirus 2,29702,2022/10/15,NA,NA,genotype: Marseille-4,SARS-CoV-2/human/FRA/IHUCOVID-002725/2020,Homo sapiens,Nasopharyngeal sample,15-OCT-2022,3
OP591014.1,Severe acute respiratory syndrome coronavirus 2,29838,2022/10/06,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-STM-CCJ7EJYU6/2022,Homo sapiens,nasal swab,05-OCT-2022,3
OP447639.2,Severe acute respiratory syndrome coronavirus 2,29718,2022/10/06,NA,NA,GISAID_ID: EPI_ISL_14827084,SARS-CoV-2/human/USA/CO-CDPHE-2103593962/2022,Homo sapiens,patient isolate,06-OCT-2022,3
OP591217.1,Severe acute respiratory syndrome coronavirus 2,29787,2022/10/06,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-STM-BY4FMHQ7F/2022,Homo sapiens,nasal swab,05-OCT-2022,3
OP590922.1,Severe acute respiratory syndrome coronavirus 2,29843,2022/10/06,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-STM-ZWTMFXXPZ/2022,Homo sapiens,nasal swab,05-OCT-2022,3
OP702441.1,Severe acute respiratory syndrome coronavirus 2,29630,2022/10/21,NA,NA,NA,SARS-CoV-2/human/USA/NE-001997/2021,Homo sapiens,nasal swab,21-OCT-2022,3
OP701764.1,Severe acute respiratory syndrome coronavirus 2,29701,2022/10/21,NA,NA,NA,SARS-CoV-2/human/USA/NE-000963/2021,Homo sapiens,nasal swab,21-OCT-2022,3
OP708232.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/10/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX42347417/2022,Homo sapiens,Nasal Swabs,24-OCT-2022,3
OP708532.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/10/24,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX42394551/2022,Homo sapiens,Nasal Swabs,24-OCT-2022,3
OP708880.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/10/24,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-QDX42347674/2022,Homo sapiens,Nasal Swabs,24-OCT-2022,3
OP707994.1,Severe acute respiratory syndrome coronavirus 2,29625,2022/10/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0913004/2022,Homo sapiens,Nasal Swabs,24-OCT-2022,3
OP708061.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/10/24,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-QDX42300194/2022,Homo sapiens,Nasal Swabs,24-OCT-2022,3
OP708677.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/10/24,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-QDX42300402/2022,Homo sapiens,Nasal Swabs,24-OCT-2022,3
OP708664.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/10/24,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX42394588/2022,Homo sapiens,Nasal Swabs,24-OCT-2022,3
OP679690.1,Severe acute respiratory syndrome coronavirus 2,29709,2022/10/19,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX42256925/2022,Homo sapiens,Nasal Swabs,19-OCT-2022,3
OP681241.1,Severe acute respiratory syndrome coronavirus 2,29684,2022/10/19,NA,NA,GISAID accession: EPI_ISL_15422525,SARS-CoV-2/human/USA/FL-BPHL-14679/2022,Homo sapiens,clinical,19-OCT-2022,3
OP679666.1,Severe acute respiratory syndrome coronavirus 2,29703,2022/10/19,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX42256453/2022,Homo sapiens,Nasal Swabs,19-OCT-2022,3
OP678878.1,Severe acute respiratory syndrome coronavirus 2,29490,2022/10/19,NA,NA,NA,SARS-CoV-2/human/USA/OR-UW-22091610457/2022,Homo sapiens,NA,19-OCT-2022,3
OP683819.1,Severe acute respiratory syndrome coronavirus 2,29788,2022/10/19,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-13513/2022,Homo sapiens,NA,19-OCT-2022,3
OP691082.1,Severe acute respiratory syndrome coronavirus 2,29764,2022/10/20,NA,NA,GISAID accession: EPI_ISL_15076810,SARS-CoV-2/human/USA/FL-BPHL-13853/2022,Homo sapiens,clinical,20-OCT-2022,3
OP692498.1,Severe acute respiratory syndrome coronavirus 2,29684,2022/10/20,NA,NA,NA,SARS-CoV-2/human/USA/MT-MTPHL-3964818/2022,Homo sapiens,clinical,20-OCT-2022,3
OP590803.1,Severe acute respiratory syndrome coronavirus 2,29844,2022/10/05,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-STM-P5W44PSYS/2022,Homo sapiens,nasal swab,05-OCT-2022,3
OP591678.1,Severe acute respiratory syndrome coronavirus 2,29734,2022/10/05,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-220930440892/2022,Homo sapiens,NA,05-OCT-2022,3
OP591736.1,Severe acute respiratory syndrome coronavirus 2,29753,2022/10/05,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-220930522145/2022,Homo sapiens,NA,05-OCT-2022,3
OP601663.1,Severe acute respiratory syndrome coronavirus 2,29744,2022/10/09,NA,NA,NA,SARS-CoV-2/human/USA/JW8123/2022,Homo sapiens,NA,09-OCT-2022,3
OP738258.1,Severe acute respiratory syndrome coronavirus 2,29684,2022/10/28,NA,NA,GISAID accession: EPI_ISL_15544418,SARS-CoV-2/human/USA/FL-BPHL-21089/2021,Homo sapiens,clinical,28-OCT-2022,3
OK341257.1,Severe acute respiratory syndrome coronavirus 2,29873,2022/10/01,NA,NA,NA,SARS-CoV-2/human/USA/55329077/2020,Homo sapiens,NP-swab,01-OCT-2022,3
OK341248.1,Severe acute respiratory syndrome coronavirus 2,29903,2022/10/01,NA,NA,NA,SARS-CoV-2/human/USA/55037568/2020,Homo sapiens,NP-swab,01-OCT-2022,3
OK339412.1,Severe acute respiratory syndrome coronavirus 2,29713,2022/10/01,NA,NA,NA,SARS-CoV-2/human/USA/KY-UL294_C03/2020,Homo sapiens,nasopharyngeal swab,01-OCT-2022,3
OP563901.1,Severe acute respiratory syndrome coronavirus 2,29842,2022/10/01,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-STM-8GEARZ68J/2022,Homo sapiens,nasal swab,01-OCT-2022,3
