accession,organism,length,collection_date,country,strain,lineage,isolate,host,isolation_source,submission_date,batch
OQ738330.1,Severe acute respiratory syndrome coronavirus 2,29620,2023/04/04,NA,NA,NA,SARS-CoV-2/human/USA/OR-S22762/2023,Homo sapiens,clinical,04-APR-2023,2
OQ778733.1,Severe acute respiratory syndrome coronavirus 2,29703,2023/04/07,NA,NA,NA,SARS-CoV-2/human/USA/MI-SH_MSU- G05_I_0116_48/2022,Homo sapiens,nasal,07-APR-2023,2
OQ769783.1,Severe acute respiratory syndrome coronavirus 2,29646,2023/04/06,NA,NA,NA,SARS-CoV-2/human/USA/NE-NPHL22-21219/2022,Homo sapiens,NA,07-APR-2023,2
OQ769627.1,Severe acute respiratory syndrome coronavirus 2,29646,2023/04/06,NA,NA,NA,SARS-CoV-2/human/USA/NE-NPHL22-21571/2022,Homo sapiens,NA,07-APR-2023,2
OQ768653.1,Severe acute respiratory syndrome coronavirus 2,29645,2023/04/06,NA,NA,NA,SARS-CoV-2/human/USA/NE-NPHL22-19035/2022,Homo sapiens,NA,07-APR-2023,2
OQ861733.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/24,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX48853890/2023,Homo sapiens,Nasal Swabs,24-APR-2023,2
OQ861346.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/24,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX48734031/2023,Homo sapiens,Nasal Swabs,24-APR-2023,2
OQ861886.1,Severe acute respiratory syndrome coronavirus 2,29723,2023/04/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX48956674/2023,Homo sapiens,Nasal Swabs,24-APR-2023,2
OQ861305.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/24,NA,NA,NA,SARS-CoV-2/human/USA/AZ-CDC-QDX48818759/2023,Homo sapiens,Nasal Swabs,24-APR-2023,2
OQ861847.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX48854013/2023,Homo sapiens,Nasal Swabs,24-APR-2023,2
OQ861534.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX48956650/2023,Homo sapiens,Nasal Swabs,24-APR-2023,2
OQ861799.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/24,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX48853718/2023,Homo sapiens,Nasal Swabs,24-APR-2023,2
OQ861356.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX48956537/2023,Homo sapiens,Nasal Swabs,24-APR-2023,2
OQ869349.1,Severe acute respiratory syndrome coronavirus 2,29487,2023/04/25,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-23040660531/2023,Homo sapiens,NA,25-APR-2023,2
OQ869995.1,Severe acute respiratory syndrome coronavirus 2,29793,2023/04/25,NA,NA,NA,SARS-CoV-2/human/USA/AR-CDC-2-6991317/2023,Homo sapiens,Nasal midturbinate swab,25-APR-2023,2
OQ793186.1,Severe acute respiratory syndrome coronavirus 2,29767,2023/04/11,NA,NA,NA,SARS-CoV-2/human/USA/AK-PHL23063/2022,Homo sapiens,nasal swab,11-APR-2023,2
OQ793226.1,Severe acute respiratory syndrome coronavirus 2,29773,2023/04/11,NA,NA,NA,SARS-CoV-2/human/USA/AK-PHL22953/2022,Homo sapiens,nasal swab,11-APR-2023,2
OQ797934.1,Severe acute respiratory syndrome coronavirus 2,29805,2023/04/11,NA,NA,NA,SARS-CoV-2/human/USA/AK-PHL23297/2020,Homo sapiens,nasal swab,11-APR-2023,2
OQ781136.1,Severe acute respiratory syndrome coronavirus 2,29649,2023/04/09,NA,NA,NA,SARS-CoV-2/human/USA/2258429/2023,Homo sapiens,clinical,09-APR-2023,2
OQ781036.1,Severe acute respiratory syndrome coronavirus 2,29633,2023/04/09,NA,NA,NA,SARS-CoV-2/human/USA/2254778/2023,Homo sapiens,clinical,09-APR-2023,2
OQ781128.1,Severe acute respiratory syndrome coronavirus 2,29649,2023/04/09,NA,NA,NA,SARS-CoV-2/human/USA/2257745/2023,Homo sapiens,clinical,09-APR-2023,2
OQ852142.1,Severe acute respiratory syndrome coronavirus 2,29724,2023/04/21,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-LC1036604/2023,Homo sapiens,Nasal Swabs,21-APR-2023,2
OQ852417.1,Severe acute respiratory syndrome coronavirus 2,29690,2023/04/21,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC1037062/2023,Homo sapiens,Nasal Swabs,21-APR-2023,2
OQ852105.1,Severe acute respiratory syndrome coronavirus 2,29658,2023/04/21,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-LC1036475/2023,Homo sapiens,Nasal Swabs,21-APR-2023,2
OQ871091.1,Severe acute respiratory syndrome coronavirus 2,29842,2023/04/26,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-VSX-A063919/2023,Homo sapiens,PrimeStore MTM - Nasal Swab,26-APR-2023,2
OQ871085.1,Severe acute respiratory syndrome coronavirus 2,29817,2023/04/26,NA,NA,NA,SARS-CoV-2/human/USA/WI-CDC-VSX-A063869/2023,Homo sapiens,PrimeStore MTM - Nasal Swab,26-APR-2023,2
OQ871092.1,Severe acute respiratory syndrome coronavirus 2,29813,2023/04/26,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-VSX-A063929/2023,Homo sapiens,PrimeStore MTM - Nasal Swab,26-APR-2023,2
OQ871266.1,Severe acute respiratory syndrome coronavirus 2,29847,2023/04/26,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-VSX-A065841/2023,Homo sapiens,PrimeStore MTM - Nasal Swab,26-APR-2023,2
OQ833363.1,Severe acute respiratory syndrome coronavirus 2,29698,2023/04/18,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW23032365071/2023,Homo sapiens,nasal,18-APR-2023,2
OQ728705.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/03,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX48193161/2023,Homo sapiens,Nasal Swabs,03-APR-2023,2
OQ728764.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/03,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-QDX48193361/2023,Homo sapiens,Nasal Swabs,03-APR-2023,2
OQ728736.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/03,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX48193381/2023,Homo sapiens,Nasal Swabs,03-APR-2023,2
OQ787912.1,Severe acute respiratory syndrome coronavirus 2,29754,2023/04/10,NA,NA,NA,SARS-CoV-2/human/USA/AK-PHL24258/2023,Homo sapiens,nasal swab,10-APR-2023,2
OQ770220.1,Severe acute respiratory syndrome coronavirus 2,29646,2023/04/08,NA,NA,NA,SARS-CoV-2/human/USA/NE-NM_L360144693/2022,Homo sapiens,NA,07-APR-2023,2
OQ727144.1,Severe acute respiratory syndrome coronavirus 2,29601,2023/04/02,NA,NA,NA,SARS-CoV-2/human/USA/2249971/2023,Homo sapiens,clinical,02-APR-2023,2
OQ727200.1,Severe acute respiratory syndrome coronavirus 2,29649,2023/04/02,NA,NA,NA,SARS-CoV-2/human/USA/2252061/2023,Homo sapiens,clinical,02-APR-2023,2
OQ727156.1,Severe acute respiratory syndrome coronavirus 2,29649,2023/04/02,NA,NA,NA,SARS-CoV-2/human/USA/2252440/2023,Homo sapiens,clinical,02-APR-2023,2
OQ727157.1,Severe acute respiratory syndrome coronavirus 2,29643,2023/04/02,NA,NA,NA,SARS-CoV-2/human/USA/2252441/2023,Homo sapiens,clinical,02-APR-2023,2
OQ727211.1,Severe acute respiratory syndrome coronavirus 2,29649,2023/04/02,NA,NA,NA,SARS-CoV-2/human/USA/2253703/2023,Homo sapiens,clinical,02-APR-2023,2
OQ727217.1,Severe acute respiratory syndrome coronavirus 2,29649,2023/04/02,NA,NA,NA,SARS-CoV-2/human/USA/2254224/2023,Homo sapiens,clinical,02-APR-2023,2
OQ727206.1,Severe acute respiratory syndrome coronavirus 2,29649,2023/04/02,NA,NA,NA,SARS-CoV-2/human/USA/2253173/2023,Homo sapiens,clinical,02-APR-2023,2
OQ825612.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/15,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-QDX48591157/2023,Homo sapiens,Nasal Swabs,15-APR-2023,2
OQ825738.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/15,NA,NA,NA,SARS-CoV-2/human/USA/SC-CDC-QDX48586897/2023,Homo sapiens,Nasal Swabs,15-APR-2023,2
OQ825434.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/15,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX48463971/2023,Homo sapiens,Nasal Swabs,15-APR-2023,2
OQ825525.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/15,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX48637031/2023,Homo sapiens,Nasal Swabs,15-APR-2023,2
OQ825251.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/15,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX48415388/2023,Homo sapiens,Nasal Swabs,15-APR-2023,2
OQ860326.1,Severe acute respiratory syndrome coronavirus 2,29712,2023/04/23,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX48956730/2023,Homo sapiens,Nasal Swabs,23-APR-2023,2
OQ860317.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/23,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX48956804/2023,Homo sapiens,Nasal Swabs,23-APR-2023,2
OQ860395.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/23,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX49006877/2023,Homo sapiens,Nasal Swabs,23-APR-2023,2
OQ860307.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/23,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX48956728/2023,Homo sapiens,Nasal Swabs,23-APR-2023,2
OQ860632.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/04/23,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-QDX49005016/2023,Homo sapiens,Nasal Swabs,23-APR-2023,2
OQ860642.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/23,NA,NA,NA,SARS-CoV-2/human/USA/NV-CDC-QDX49006529/2023,Homo sapiens,Nasal Swabs,23-APR-2023,2
OQ860580.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/23,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX49006846/2023,Homo sapiens,Nasal Swabs,23-APR-2023,2
OQ860379.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/23,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX48956377/2023,Homo sapiens,Nasal Swabs,23-APR-2023,2
OQ860613.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/23,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX49006658/2023,Homo sapiens,Nasal Swabs,23-APR-2023,2
OQ860261.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/04/23,NA,NA,NA,SARS-CoV-2/human/USA/NV-CDC-QDX49006505/2023,Homo sapiens,Nasal Swabs,23-APR-2023,2
OX635868.1,Severe acute respiratory syndrome coronavirus 2,29738,2023/05/26,NA,NA,monopartite,NA,Homo sapiens,NA,26-MAY-2023,2
OQ909361.1,Severe acute respiratory syndrome coronavirus 2,29438,2023/05/01,NA,NA,GISAID accession: EPI_ISL_17517746,SARS-CoV-2/human/USA/TN-SPHL-6212/2023,Homo sapiens,clinical,05-JUN-2023,2
OR037978.1,Severe acute respiratory syndrome coronavirus 2,29714,2023/05/24,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC1042307/2023,Homo sapiens,Nasal Swabs,24-MAY-2023,2
OR038863.1,Severe acute respiratory syndrome coronavirus 2,29839,2023/05/24,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-VSX-A348630/2023,Homo sapiens,PrimeStore MTM - Nasal Swab,24-MAY-2023,2
OX590385.1,Severe acute respiratory syndrome coronavirus 2,29903,2023/05/10,NA,NA,monopartite,NA,Homo sapiens,NA,10-MAY-2023,2
OX590605.1,Severe acute respiratory syndrome coronavirus 2,29903,2023/05/10,NA,NA,monopartite,NA,Homo sapiens,NA,10-MAY-2023,2
OX590461.1,Severe acute respiratory syndrome coronavirus 2,29884,2023/05/10,NA,NA,monopartite,NA,Homo sapiens,NA,10-MAY-2023,2
OX590810.1,Severe acute respiratory syndrome coronavirus 2,29903,2023/05/10,NA,NA,monopartite,NA,Homo sapiens,NA,10-MAY-2023,2
OX600198.1,Severe acute respiratory syndrome coronavirus 2,29903,2023/05/13,NA,NA,monopartite,NA,Homo sapiens,NA,14-MAY-2023,2
OX600411.1,Severe acute respiratory syndrome coronavirus 2,29903,2023/05/13,NA,NA,monopartite,NA,Homo sapiens,NA,14-MAY-2023,2
OX600416.1,Severe acute respiratory syndrome coronavirus 2,29903,2023/05/13,NA,NA,monopartite,NA,Homo sapiens,NA,14-MAY-2023,2
OR061940.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/05/30,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX80348044/2023,Homo sapiens,Nasal Swabs,30-MAY-2023,2
OR061773.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/05/30,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX80295069/2023,Homo sapiens,Nasal Swabs,30-MAY-2023,2
OR061521.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/05/30,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX80138433/2023,Homo sapiens,Nasal Swabs,30-MAY-2023,2
OR073298.1,Severe acute respiratory syndrome coronavirus 2,29775,2023/05/31,NA,NA,NA,SARS-CoV-2/human/USA/FXYG775701/2022,Homo sapiens,NA,31-MAY-2023,2
OR073357.1,Severe acute respiratory syndrome coronavirus 2,29768,2023/05/31,NA,NA,NA,SARS-CoV-2/human/USA/GELR951040/2022,Homo sapiens,NA,31-MAY-2023,2
OX619496.1,Severe acute respiratory syndrome coronavirus 2,29794,2023/05/17,NA,NA,monopartite,NA,Homo sapiens,NA,18-MAY-2023,2
OQ931393.1,Severe acute respiratory syndrome coronavirus 2,29846,2023/05/06,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-VSX-A065656/2023,Homo sapiens,PrimeStore MTM - Nasal Swab,06-MAY-2023,2
OQ931629.1,Severe acute respiratory syndrome coronavirus 2,29691,2023/05/06,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-LC1038478/2023,Homo sapiens,Nasal Swabs,06-MAY-2023,2
OR055321.1,Severe acute respiratory syndrome coronavirus 2,29684,2023/05/29,NA,NA,lineage_BA.1,SARS-CoV-2/human/USA/2177204/2022,Homo sapiens,Nasopharyngial swab,29-MAY-2023,2
OR055065.1,Severe acute respiratory syndrome coronavirus 2,29684,2023/05/29,NA,NA,lineage_BA.1,SARS-CoV-2/human/USA/2167801/2022,Homo sapiens,Nasopharyngial swab,29-MAY-2023,2
OR055701.1,Severe acute respiratory syndrome coronavirus 2,29681,2023/05/29,NA,NA,lineage_BA.1,SARS-CoV-2/human/USA/2171761/2022,Homo sapiens,saliva,29-MAY-2023,2
OR054945.1,Severe acute respiratory syndrome coronavirus 2,29684,2023/05/29,NA,NA,lineage_BA.1,SARS-CoV-2/human/USA/2163689/2022,Homo sapiens,Nasopharyngial swab,29-MAY-2023,2
OR055091.1,Severe acute respiratory syndrome coronavirus 2,29684,2023/05/29,NA,NA,lineage_BA.1,SARS-CoV-2/human/USA/2167548/2022,Homo sapiens,saliva,29-MAY-2023,2
OR055763.1,Severe acute respiratory syndrome coronavirus 2,29684,2023/05/29,NA,NA,lineage_BA.1,SARS-CoV-2/human/USA/2172194/2022,Homo sapiens,Nasopharyngial swab,29-MAY-2023,2
OQ932673.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/05/07,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX49499791/2023,Homo sapiens,Nasal Swabs,07-MAY-2023,2
OQ932328.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/05/07,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX49499874/2023,Homo sapiens,Nasal Swabs,07-MAY-2023,2
OP997974.1,Severe acute respiratory syndrome coronavirus 2,29729,2023/05/07,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV72968/2022,Homo sapiens,nasal swab,07-MAY-2023,2
OQ932320.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/05/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX49458939/2023,Homo sapiens,Nasal Swabs,07-MAY-2023,2
OP997994.1,Severe acute respiratory syndrome coronavirus 2,29601,2023/05/07,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV72906/2022,Homo sapiens,nasal swab,07-MAY-2023,2
OQ931962.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/05/07,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-QDX49328220/2023,Homo sapiens,Nasal Swabs,07-MAY-2023,2
OQ932353.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/05/07,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX49504463/2023,Homo sapiens,Nasal Swabs,07-MAY-2023,2
OP998014.1,Severe acute respiratory syndrome coronavirus 2,29629,2023/05/07,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV74180/2022,Homo sapiens,nasal swab,07-MAY-2023,2
OQ932590.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/05/07,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX49499957/2023,Homo sapiens,Nasal Swabs,07-MAY-2023,2
OP997471.1,Severe acute respiratory syndrome coronavirus 2,29607,2023/05/07,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV72978/2022,Homo sapiens,nasal swab,07-MAY-2023,2
OR036407.1,Severe acute respiratory syndrome coronavirus 2,29729,2023/05/23,NA,NA,GISAID: EPI_ISL_17223528,SARS-CoV-2/human/USA/NMDOH-2023009291/2023,Homo sapiens,nasopharyngeal swab,23-MAY-2023,2
OR031509.1,Severe acute respiratory syndrome coronavirus 2,29054,2023/05/23,NA,NA,NA,SARS-CoV-2/human/USA/NY-CUIMC-NP-9105/2021,Homo sapiens,nasopharyngeal swab,23-MAY-2023,2
OR037034.1,Severe acute respiratory syndrome coronavirus 2,29432,2023/05/23,NA,NA,GISAID: EPI_ISL_17552413,SARS-CoV-2/human/USA/NMDOH-2023016692/2023,Homo sapiens,nasopharyngeal swab,23-MAY-2023,2
OR036633.1,Severe acute respiratory syndrome coronavirus 2,29729,2023/05/23,NA,NA,GISAID: EPI_ISL_17441850,SARS-CoV-2/human/USA/NMDOH-2023013148/2023,Homo sapiens,nasopharyngeal swab,23-MAY-2023,2
OR053933.1,Severe acute respiratory syndrome coronavirus 2,29744,2023/05/28,NA,NA,NA,SARS-CoV-2/human/USA/NY-PRL-230524_81A05/2023,Homo sapiens,nasopharyngeal swab,28-MAY-2023,2
OX944025.1,Severe acute respiratory syndrome coronavirus 2,29782,2023/06/21,NA,NA,monopartite,NA,Homo sapiens,NA,22-JUN-2023,2
OR105415.1,Severe acute respiratory syndrome coronavirus 2,29690,2023/06/08,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC1043454/2023,Homo sapiens,Nasal Swabs,08-JUN-2023,2
OR105423.1,Severe acute respiratory syndrome coronavirus 2,29709,2023/06/08,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC1043003/2023,Homo sapiens,Nasal Swabs,08-JUN-2023,2
OR105243.1,Severe acute respiratory syndrome coronavirus 2,29725,2023/06/08,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-LC1043199/2023,Homo sapiens,Nasal Swabs,08-JUN-2023,2
OR105469.1,Severe acute respiratory syndrome coronavirus 2,29725,2023/06/08,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC1043066/2023,Homo sapiens,Nasal Swabs,08-JUN-2023,2
OR105330.1,Severe acute respiratory syndrome coronavirus 2,29724,2023/06/08,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC1043242/2023,Homo sapiens,Nasal Swabs,08-JUN-2023,2
OR105387.1,Severe acute respiratory syndrome coronavirus 2,29723,2023/06/08,NA,NA,NA,SARS-CoV-2/human/USA/AZ-CDC-LC1043030/2023,Homo sapiens,Nasal Swabs,08-JUN-2023,2
OR105300.1,Severe acute respiratory syndrome coronavirus 2,29724,2023/06/08,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC1043134/2023,Homo sapiens,Nasal Swabs,08-JUN-2023,2
OY054408.1,Severe acute respiratory syndrome coronavirus 2,29747,2023/06/23,NA,NA,NA,NA,Homo sapiens,NA,24-JUN-2023,2
OY054828.1,Severe acute respiratory syndrome coronavirus 2,29626,2023/06/23,NA,NA,NA,NA,Homo sapiens,NA,24-JUN-2023,2
OR186911.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/06/26,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-QDX81505451/2023,Homo sapiens,Nasal Swabs,26-JUN-2023,2
OR186805.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/06/26,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX81385138/2023,Homo sapiens,Nasal Swabs,26-JUN-2023,2
OR186931.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/06/26,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX81456347/2023,Homo sapiens,Nasal Swabs,26-JUN-2023,2
OR186971.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/06/26,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX81557507/2023,Homo sapiens,Nasal Swabs,26-JUN-2023,2
OR186764.1,Severe acute respiratory syndrome coronavirus 2,29723,2023/06/26,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX81328299/2023,Homo sapiens,Nasal Swabs,26-JUN-2023,2
OR186783.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/06/26,NA,NA,NA,SARS-CoV-2/human/USA/TN-CDC-QDX81385027/2023,Homo sapiens,Nasal Swabs,26-JUN-2023,2
OR186875.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/06/26,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX81456261/2023,Homo sapiens,Nasal Swabs,26-JUN-2023,2
OR083738.1,Severe acute respiratory syndrome coronavirus 2,29870,2023/06/04,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P70/2023,Homo sapiens,nasal swab,04-JUN-2023,2
OR083754.1,Severe acute respiratory syndrome coronavirus 2,29715,2023/06/04,NA,NA,NA,SARS-CoV-2/human/RUS/RUSPrimorye_P69/2023,Homo sapiens,nasal swab,04-JUN-2023,2
OY032487.1,Severe acute respiratory syndrome coronavirus 2,29764,2023/06/22,NA,NA,NA,NA,Homo sapiens,NA,23-JUN-2023,2
OY082272.1,Severe acute respiratory syndrome coronavirus 2,29626,2023/06/25,NA,NA,NA,NA,Homo sapiens,NA,25-JUN-2023,2
OY085595.1,Severe acute respiratory syndrome coronavirus 2,29723,2023/06/25,NA,NA,NA,NA,Homo sapiens,NA,25-JUN-2023,2
OR119898.1,Severe acute respiratory syndrome coronavirus 2,29649,2023/06/09,NA,NA,NA,SARS-CoV-2/human/USA/AZ00181328/2023,Homo sapiens,nasopharyngeal swab,09-JUN-2023,2
OR120416.1,Severe acute respiratory syndrome coronavirus 2,29685,2023/06/09,NA,NA,NA,SARS-CoV-2/human/USA/AL-UAB-GX2657/2022,Homo sapiens,oronasopharynx,09-JUN-2023,2
OR120424.1,Severe acute respiratory syndrome coronavirus 2,29685,2023/06/09,NA,NA,NA,SARS-CoV-2/human/USA/AL-UAB-GX2668/2022,Homo sapiens,oronasopharynx,09-JUN-2023,2
OX647883.1,Severe acute respiratory syndrome coronavirus 2,29884,2023/06/15,NA,NA,monopartite,NA,Homo sapiens,NA,16-JUN-2023,2
OX639468.1,Severe acute respiratory syndrome coronavirus 2,29903,2023/06/11,NA,NA,monopartite,NA,Homo sapiens,NA,12-JUN-2023,2
OX639611.1,Severe acute respiratory syndrome coronavirus 2,29903,2023/06/11,NA,NA,monopartite,NA,Homo sapiens,NA,12-JUN-2023,2
OX782945.1,Severe acute respiratory syndrome coronavirus 2,29817,2023/06/19,NA,NA,monopartite,NA,Homo sapiens,NA,20-JUN-2023,2
OX783158.1,Severe acute respiratory syndrome coronavirus 2,29811,2023/06/19,NA,NA,monopartite,NA,Homo sapiens,NA,20-JUN-2023,2
OR086334.1,Severe acute respiratory syndrome coronavirus 2,29684,2023/06/05,NA,NA,lineage_id_BA.1,SARS-CoV-2/human/USA/2160295/2022,Homo sapiens,Nasopharyngial swab,05-JUN-2023,2
OL720154.1,Severe acute respiratory syndrome coronavirus 2,29764,2023/06/05,NA,NA,GISAID_ID: EPI_ISL_6910645,SARS-CoV-2/human/USA/CO-CDPHE-27653256/2021,Homo sapiens,patient isolate,05-JUN-2023,2
OR089026.1,Severe acute respiratory syndrome coronavirus 2,29442,2023/06/05,NA,NA,NA,SARS-CoV-2/human/USA/KY-GD_05312/2022,Homo sapiens,nasopharyngeal swab,05-JUN-2023,2
OL722445.1,Severe acute respiratory syndrome coronavirus 2,29819,2023/06/05,NA,NA,GISAID_ID: EPI_ISL_6675945,SARS-CoV-2/human/USA/CO-CDPHE-26613342/2021,Homo sapiens,patient isolate,05-JUN-2023,2
OL719699.1,Severe acute respiratory syndrome coronavirus 2,29764,2023/06/05,NA,NA,GISAID_ID: EPI_ISL_6910654,SARS-CoV-2/human/USA/CO-CDPHE-27653520/2021,Homo sapiens,patient isolate,05-JUN-2023,2
OR086145.1,Severe acute respiratory syndrome coronavirus 2,29684,2023/06/05,NA,NA,lineage_id_BA.1.1,SARS-CoV-2/human/USA/2204754/2022,Homo sapiens,Nasopharyngial swab,05-JUN-2023,2
OR088714.1,Severe acute respiratory syndrome coronavirus 2,29472,2023/06/05,NA,NA,NA,SARS-CoV-2/human/USA/KY-GD_05165/2022,Homo sapiens,nasopharyngeal swab,05-JUN-2023,2
OL722427.1,Severe acute respiratory syndrome coronavirus 2,29769,2023/06/05,NA,NA,GISAID_ID: EPI_ISL_6676115,SARS-CoV-2/human/USA/CO-CDPHE-26612802/2021,Homo sapiens,patient isolate,05-JUN-2023,2
OR086222.1,Severe acute respiratory syndrome coronavirus 2,29684,2023/06/05,NA,NA,lineage_id_BA.1.1,SARS-CoV-2/human/USA/2169818/2022,Homo sapiens,Nasopharyngial swab,05-JUN-2023,2
OR099364.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/06/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX80689236/2023,Homo sapiens,Nasal Swabs,07-JUN-2023,2
OQ034669.1,Severe acute respiratory syndrome coronavirus 2,29635,2023/06/07,NA,NA,passage_history:Sequence was derived directly from the original sample material.,SARS-CoV-2/human/USA/NY-PV75508/2022,Homo sapiens,nasal swab,07-JUN-2023,2
