accession,organism,length,collection_date,country,strain,lineage,isolate,host,isolation_source,submission_date,batch
OP858080.1,Severe acute respiratory syndrome coronavirus 2,29709,2022/11/18,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX43165545/2022,Homo sapiens,Nasal Swabs,18-NOV-2022,1
OP858552.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/11/18,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX43212306/2022,Homo sapiens,Nasal Swabs,18-NOV-2022,1
OP858113.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/11/18,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX43211965/2022,Homo sapiens,Nasal Swabs,18-NOV-2022,1
OP858144.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/11/18,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX43212107/2022,Homo sapiens,Nasal Swabs,18-NOV-2022,1
OP858178.1,Severe acute respiratory syndrome coronavirus 2,29715,2022/11/18,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX43212173/2022,Homo sapiens,Nasal Swabs,18-NOV-2022,1
OP783756.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/11/07,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX42767986/2022,Homo sapiens,Nasal Swabs,07-NOV-2022,1
OP752499.1,Severe acute respiratory syndrome coronavirus 2,29848,2022/11/01,NA,NA,NA,SARS-CoV-2/human/USA/AK-PHL22606/2020,Homo sapiens,nasal swab,01-NOV-2022,1
OP748595.1,Severe acute respiratory syndrome coronavirus 2,29752,2022/11/01,NA,NA,NA,SARS-CoV-2/human/VNM/OUCRU-NHTD3521/2022,Homo sapiens,nasopharyngeal swab,01-NOV-2022,1
OP753311.1,Severe acute respiratory syndrome coronavirus 2,29740,2022/11/01,NA,NA,NA,SARS-CoV-2/human/USA/WA-S21886/2022,Homo sapiens,clinical,01-NOV-2022,1
OP869714.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/11/21,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX43427603/2022,Homo sapiens,Nasal Swabs,21-NOV-2022,1
OP869033.1,Severe acute respiratory syndrome coronavirus 2,29724,2022/11/21,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX43386477/2022,Homo sapiens,Nasal Swabs,21-NOV-2022,1
OP868986.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/11/21,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-QDX43426823/2022,Homo sapiens,Nasal Swabs,21-NOV-2022,1
OP868177.1,Severe acute respiratory syndrome coronavirus 2,29720,2022/11/21,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-LC0913199/2022,Homo sapiens,Nasal Swabs,21-NOV-2022,1
OP869015.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/11/21,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-QDX43385636/2022,Homo sapiens,Nasal Swabs,21-NOV-2022,1
OQ073307.1,Severe acute respiratory syndrome coronavirus 2,29720,2022/12/17,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC0951980/2022,Homo sapiens,Nasal Swabs,17-DEC-2022,1
OQ073329.1,Severe acute respiratory syndrome coronavirus 2,29503,2022/12/17,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0953612/2022,Homo sapiens,Nasal Swabs,17-DEC-2022,1
OQ072516.1,Severe acute respiratory syndrome coronavirus 2,29720,2022/12/17,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0951520/2022,Homo sapiens,Nasal Swabs,17-DEC-2022,1
OQ072644.1,Severe acute respiratory syndrome coronavirus 2,29532,2022/12/17,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0953237/2022,Homo sapiens,Nasal Swabs,17-DEC-2022,1
OP932490.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/01,NA,NA,GISAID_ID: EPI_ISL_15947578,SARS-CoV-2/human/USA/CO-CDPHE-2103716017/2022,Homo sapiens,patient isolate,01-DEC-2022,1
OP926750.1,Severe acute respiratory syndrome coronavirus 2,29688,2022/12/01,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0939713/2022,Homo sapiens,Nasal Swabs,01-DEC-2022,1
OP926736.1,Severe acute respiratory syndrome coronavirus 2,29721,2022/12/01,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0939641/2022,Homo sapiens,Nasal Swabs,01-DEC-2022,1
OP926842.1,Severe acute respiratory syndrome coronavirus 2,29376,2022/12/01,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0939652/2022,Homo sapiens,Nasal Swabs,01-DEC-2022,1
OP999816.1,Severe acute respiratory syndrome coronavirus 2,29657,2022/12/13,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-LC0947183/2022,Homo sapiens,Nasal Swabs,13-DEC-2022,1
OQ000773.1,Severe acute respiratory syndrome coronavirus 2,29756,2022/12/13,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-221206894625/2022,Homo sapiens,NA,13-DEC-2022,1
OQ025287.1,Severe acute respiratory syndrome coronavirus 2,29771,2022/12/13,NA,NA,NA,SARS-CoV-2/human/USA/AZ-2022-1816/2022,Homo sapiens,nasopharyngeal swab,13-DEC-2022,1
OQ000268.1,Severe acute respiratory syndrome coronavirus 2,29727,2022/12/13,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-221206116442/2022,Homo sapiens,NA,13-DEC-2022,1
OQ000107.1,Severe acute respiratory syndrome coronavirus 2,29693,2022/12/13,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0947321/2022,Homo sapiens,Nasal Swabs,13-DEC-2022,1
OQ026494.1,Severe acute respiratory syndrome coronavirus 2,29724,2022/12/13,NA,NA,NA,SARS-CoV-2/human/USA/VA_FBCH_3163/2022,Homo sapiens,NA,13-DEC-2022,1
OP975319.1,Severe acute respiratory syndrome coronavirus 2,29743,2022/12/08,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-221130918680/2022,Homo sapiens,NA,08-DEC-2022,1
OP937207.1,Severe acute respiratory syndrome coronavirus 2,29791,2022/12/02,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-13679/2022,Homo sapiens,NA,02-DEC-2022,1
OP945700.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/05,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX43796385/2022,Homo sapiens,Nasal Swabs,05-DEC-2022,1
OP945531.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/05,NA,NA,NA,SARS-CoV-2/human/USA/KS-CDC-QDX43796471/2022,Homo sapiens,Nasal Swabs,05-DEC-2022,1
OP944874.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/05,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX43679143/2022,Homo sapiens,Nasal Swabs,05-DEC-2022,1
OP944667.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX43726486/2022,Homo sapiens,Nasal Swabs,05-DEC-2022,1
OP944394.1,Severe acute respiratory syndrome coronavirus 2,29712,2022/12/05,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX43726243/2022,Homo sapiens,Nasal Swabs,05-DEC-2022,1
OP945541.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/05,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-QDX43797669/2022,Homo sapiens,Nasal Swabs,05-DEC-2022,1
OP950619.1,Severe acute respiratory syndrome coronavirus 2,29684,2022/12/05,NA,NA,NA,SARS-CoV-2/human/USA/MT-MTPHL-3962908/2022,Homo sapiens,clinical,05-DEC-2022,1
OP944955.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/05,NA,NA,NA,SARS-CoV-2/human/USA/UT-CDC-QDX43727118/2022,Homo sapiens,Nasal Swabs,05-DEC-2022,1
OQ145664.1,Severe acute respiratory syndrome coronavirus 2,29642,2022/12/29,NA,NA,NA,SARS-CoV-2/human/USA/CT-DPH-1124343001/2022,Homo sapiens,clinical,29-DEC-2022,1
OP942064.1,Severe acute respiratory syndrome coronavirus 2,29712,2022/12/03,NA,NA,NA,SARS-CoV-2/human/USA/KY-GD_04610/2022,Homo sapiens,nasopharyngeal swab,03-DEC-2022,1
OQ118769.1,Severe acute respiratory syndrome coronavirus 2,29657,2022/12/24,NA,NA,NA,SARS-CoV-2/human/USA/WI-CDC-LC0960570/2022,Homo sapiens,Nasal Swabs,24-DEC-2022,1
OQ118537.1,Severe acute respiratory syndrome coronavirus 2,29646,2022/12/24,NA,NA,NA,SARS-CoV-2/human/USA/AZ-CDC-LC0961376/2022,Homo sapiens,Nasal Swabs,24-DEC-2022,1
OQ118975.1,Severe acute respiratory syndrome coronavirus 2,29625,2022/12/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0961097/2022,Homo sapiens,Nasal Swabs,24-DEC-2022,1
OQ118779.1,Severe acute respiratory syndrome coronavirus 2,29658,2022/12/24,NA,NA,NA,SARS-CoV-2/human/USA/KS-CDC-LC0960717/2022,Homo sapiens,Nasal Swabs,24-DEC-2022,1
OQ103944.1,Severe acute respiratory syndrome coronavirus 2,29842,2022/12/22,NA,NA,NA,SARS-CoV-2/human/USA/MN-CDC-STM-F5HWAVA3Y/2022,Homo sapiens,nasal swab,22-DEC-2022,1
OQ114464.1,Severe acute respiratory syndrome coronavirus 2,29819,2022/12/23,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-STM-P74SDMDNT/2022,Homo sapiens,nasal swab,23-DEC-2022,1
OQ114297.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/23,NA,NA,NA,SARS-CoV-2/human/USA/NV-CDC-QDX44335011/2022,Homo sapiens,Nasal Swabs,23-DEC-2022,1
OQ115091.1,Severe acute respiratory syndrome coronavirus 2,29818,2022/12/23,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-STM-PK7J65NEQ/2022,Homo sapiens,nasal swab,23-DEC-2022,1
OQ114773.1,Severe acute respiratory syndrome coronavirus 2,29806,2022/12/23,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-STM-JBR2NM827/2022,Homo sapiens,nasal swab,23-DEC-2022,1
OQ033127.1,Severe acute respiratory syndrome coronavirus 2,29793,2022/12/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-1002013604/2022,Homo sapiens,clinical,14-DEC-2022,1
OQ031920.1,Severe acute respiratory syndrome coronavirus 2,29294,2022/12/14,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-CDCBI- CRSP_GB6AV4GTZZWWB6AK/2022,Homo sapiens,clinical,14-DEC-2022,1
OQ033328.1,Severe acute respiratory syndrome coronavirus 2,29797,2022/12/14,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDPH-500036404/2021,Homo sapiens,clinical,14-DEC-2022,1
OP960986.1,Severe acute respiratory syndrome coronavirus 2,29692,2022/12/06,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX43915862/2022,Homo sapiens,Nasal Swabs,06-DEC-2022,1
OP961012.1,Severe acute respiratory syndrome coronavirus 2,29715,2022/12/06,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX43915636/2022,Homo sapiens,Nasal Swabs,06-DEC-2022,1
OP955381.1,Severe acute respiratory syndrome coronavirus 2,29688,2022/12/06,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC0940449/2022,Homo sapiens,Nasal Swabs,06-DEC-2022,1
OP960529.1,Severe acute respiratory syndrome coronavirus 2,29715,2022/12/06,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX43916052/2022,Homo sapiens,Nasal Swabs,06-DEC-2022,1
OP996308.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/12,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-QDX43992033/2022,Homo sapiens,Nasal Swabs,12-DEC-2022,1
OP999153.1,Severe acute respiratory syndrome coronavirus 2,29499,2022/12/12,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-22112754831/2022,Homo sapiens,NA,12-DEC-2022,1
OP999294.1,Severe acute respiratory syndrome coronavirus 2,29490,2022/12/12,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-22112335590/2022,Homo sapiens,NA,12-DEC-2022,1
OP996928.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/12,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX44022309/2022,Homo sapiens,Nasal Swabs,12-DEC-2022,1
OP996674.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/12,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX43991295/2022,Homo sapiens,Nasal Swabs,12-DEC-2022,1
OP997337.1,Severe acute respiratory syndrome coronavirus 2,29723,2022/12/12,NA,NA,NA,SARS-CoV-2/human/USA/VA-VTVAS3-GSC40574/2022,Homo sapiens,NA,12-DEC-2022,1
OP996637.1,Severe acute respiratory syndrome coronavirus 2,29718,2022/12/12,NA,NA,NA,SARS-CoV-2/human/USA/NV-CDC-QDX43991123/2022,Homo sapiens,Nasal Swabs,12-DEC-2022,1
OQ079757.1,Severe acute respiratory syndrome coronavirus 2,29646,2022/12/19,NA,NA,NA,SARS-CoV-2/human/USA/V06138/2022,Homo sapiens,Nasopharyngeal,19-DEC-2022,1
OQ079908.1,Severe acute respiratory syndrome coronavirus 2,29646,2022/12/19,NA,NA,NA,SARS-CoV-2/human/USA/V06047/2022,Homo sapiens,Nasopharyngeal,19-DEC-2022,1
OQ287087.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/19,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX43293128/2022,Homo sapiens,Nasal Swabs,19-JAN-2023,1
OQ285776.1,Severe acute respiratory syndrome coronavirus 2,29847,2023/01/19,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-STM-H5VEGXQD4/2023,Homo sapiens,nasal swab,19-JAN-2023,1
OQ287868.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/19,NA,NA,NA,SARS-CoV-2/human/USA/SC-CDC-QDX43292404/2022,Homo sapiens,Nasal Swabs,19-JAN-2023,1
OQ345329.1,Severe acute respiratory syndrome coronavirus 2,29724,2023/01/28,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-LC0992733/2023,Homo sapiens,Nasal Swabs,28-JAN-2023,1
OQ345289.1,Severe acute respiratory syndrome coronavirus 2,29714,2023/01/28,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC0992502/2023,Homo sapiens,Nasal Swabs,28-JAN-2023,1
OQ345107.1,Severe acute respiratory syndrome coronavirus 2,29723,2023/01/28,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0993424/2023,Homo sapiens,Nasal Swabs,28-JAN-2023,1
OQ345368.1,Severe acute respiratory syndrome coronavirus 2,29716,2023/01/28,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC0992007/2023,Homo sapiens,Nasal Swabs,28-JAN-2023,1
OQ345455.1,Severe acute respiratory syndrome coronavirus 2,29464,2023/01/28,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC0992064/2023,Homo sapiens,Nasal Swabs,28-JAN-2023,1
OQ345343.1,Severe acute respiratory syndrome coronavirus 2,29717,2023/01/28,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC0992247/2023,Homo sapiens,Nasal Swabs,28-JAN-2023,1
OQ345244.1,Severe acute respiratory syndrome coronavirus 2,29532,2023/01/28,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0993514/2023,Homo sapiens,Nasal Swabs,28-JAN-2023,1
OQ345114.1,Severe acute respiratory syndrome coronavirus 2,29717,2023/01/28,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0993454/2023,Homo sapiens,Nasal Swabs,28-JAN-2023,1
OQ344856.1,Severe acute respiratory syndrome coronavirus 2,29686,2023/01/28,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-LC0993078/2023,Homo sapiens,Nasal Swabs,28-JAN-2023,1
OQ192509.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/06,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-QDX44772467/2022,Homo sapiens,Nasal Swabs,06-JAN-2023,1
OQ192780.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/06,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-QDX44772886/2022,Homo sapiens,Nasal Swabs,06-JAN-2023,1
OQ191659.1,Severe acute respiratory syndrome coronavirus 2,29236,2023/01/06,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-12148/2022,Homo sapiens,nasal swab,06-JAN-2023,1
OQ192545.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/06,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX44772424/2022,Homo sapiens,Nasal Swabs,06-JAN-2023,1
OQ191624.1,Severe acute respiratory syndrome coronavirus 2,29549,2023/01/06,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-12113/2022,Homo sapiens,nasal swab,06-JAN-2023,1
OQ192679.1,Severe acute respiratory syndrome coronavirus 2,29720,2023/01/06,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-QDX44772477/2022,Homo sapiens,Nasal Swabs,06-JAN-2023,1
OQ326387.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/25,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX43386204/2022,Homo sapiens,Nasal Swabs,25-JAN-2023,1
OQ326197.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/25,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-QDX43292410/2022,Homo sapiens,Nasal Swabs,25-JAN-2023,1
OQ326448.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/25,NA,NA,NA,SARS-CoV-2/human/USA/NV-CDC-QDX43330513/2022,Homo sapiens,Nasal Swabs,25-JAN-2023,1
OQ238633.1,Severe acute respiratory syndrome coronavirus 2,29833,2023/01/12,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-STM-P4JDDMWDD/2022,Homo sapiens,nasal swab,12-JAN-2023,1
OQ238635.1,Severe acute respiratory syndrome coronavirus 2,29847,2023/01/12,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-STM-MEKQSRJQB/2022,Homo sapiens,nasal swab,12-JAN-2023,1
OQ242033.1,Severe acute respiratory syndrome coronavirus 2,29684,2023/01/12,NA,NA,GISAID Accession: EPI_ISL_16452080,SARS-CoV-2/human/DEU/RP-USAFSAM-S20842/2022,Homo sapiens,NA,12-JAN-2023,1
OQ242407.1,Severe acute respiratory syndrome coronavirus 2,29715,2023/01/12,NA,NA,NA,SARS-CoV-2/human/USA/MO-CDC-QDX44940119/2022,Homo sapiens,Nasal Swabs,12-JAN-2023,1
OQ242555.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/12,NA,NA,NA,SARS-CoV-2/human/USA/UT-CDC-QDX44940158/2022,Homo sapiens,Nasal Swabs,12-JAN-2023,1
OQ240362.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/12,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-33079/2022,Homo sapiens,nares,12-JAN-2023,1
OQ243114.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/12,NA,NA,NA,SARS-CoV-2/human/USA/SC-CDC-QDX44990750/2022,Homo sapiens,Nasal Swabs,12-JAN-2023,1
OQ242591.1,Severe acute respiratory syndrome coronavirus 2,29715,2023/01/12,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX44996168/2022,Homo sapiens,Nasal Swabs,12-JAN-2023,1
OQ242997.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/12,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-QDX44990928/2022,Homo sapiens,Nasal Swabs,12-JAN-2023,1
OQ299812.1,Severe acute respiratory syndrome coronavirus 2,29339,2023/01/21,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-CDCBI- CRSP_LCR3SJGQMJXN3LCB/2023,Homo sapiens,clinical,21-JAN-2023,1
OQ299835.1,Severe acute respiratory syndrome coronavirus 2,29338,2023/01/21,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-CDCBI- CRSP_NO7B2XGC4F65CUFY/2023,Homo sapiens,clinical,21-JAN-2023,1
OQ193234.1,Severe acute respiratory syndrome coronavirus 2,29678,2023/01/07,NA,NA,NA,SARS-CoV-2/human/USA/CO-CDC-LC0975024/2022,Homo sapiens,Nasal Swabs,07-JAN-2023,1
OQ193289.1,Severe acute respiratory syndrome coronavirus 2,29342,2023/01/07,NA,NA,NA,SARS-CoV-2/human/USA/WV-CDC-LC0974295/2022,Homo sapiens,Nasal Swabs,07-JAN-2023,1
OQ193551.1,Severe acute respiratory syndrome coronavirus 2,29687,2023/01/07,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-LC0974868/2022,Homo sapiens,Nasal Swabs,07-JAN-2023,1
OQ193276.1,Severe acute respiratory syndrome coronavirus 2,29720,2023/01/07,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-LC0973970/2022,Homo sapiens,Nasal Swabs,07-JAN-2023,1
OQ300823.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/23,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX45277561/2022,Homo sapiens,Nasal Swabs,17-FEB-2023,1
OQ305471.1,Severe acute respiratory syndrome coronavirus 2,29759,2023/01/23,NA,NA,NA,SARS-CoV-2/human/USA/GA-GPHL-3457/2022,Homo sapiens,NA,23-JAN-2023,1
OQ301222.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/23,NA,NA,NA,SARS-CoV-2/human/USA/TN-CDC-QDX45341577/2023,Homo sapiens,Nasal Swabs,17-FEB-2023,1
OQ270527.1,Severe acute respiratory syndrome coronavirus 2,29144,2023/01/17,NA,NA,NA,SARS-CoV-2/human/USA/NY-CUIMC-NP-13552/2022,Homo sapiens,nasopharyngeal swab,17-JAN-2023,1
OQ268907.1,Severe acute respiratory syndrome coronavirus 2,29753,2023/01/17,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-230106466374/2022,Homo sapiens,NA,17-JAN-2023,1
OQ268767.1,Severe acute respiratory syndrome coronavirus 2,29762,2023/01/17,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-230106291438/2022,Homo sapiens,NA,17-JAN-2023,1
OQ269151.1,Severe acute respiratory syndrome coronavirus 2,29746,2023/01/17,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-230106764742/2022,Homo sapiens,NA,17-JAN-2023,1
OQ317858.1,Severe acute respiratory syndrome coronavirus 2,29788,2023/01/24,NA,NA,NA,SARS-CoV-2/human/USA/2235300000463-31-F1-1/2022,Homo sapiens,nasal swab,24-JAN-2023,1
OQ315908.1,Severe acute respiratory syndrome coronavirus 2,29875,2023/01/24,NA,NA,NA,SARS-CoV-2/human/USA/MT-UMGC-04866/2020,Homo sapiens,NA,24-JAN-2023,1
OQ314820.1,Severe acute respiratory syndrome coronavirus 2,29809,2023/01/24,NA,NA,NA,SARS-CoV-2/human/USA/MT-UMGC-03428/2021,Homo sapiens,NA,24-JAN-2023,1
OQ342334.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/27,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX45529788/2023,Homo sapiens,Nasal Swabs,17-FEB-2023,1
OQ342210.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/27,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX45529343/2023,Homo sapiens,Nasal Swabs,17-FEB-2023,1
OQ342224.1,Severe acute respiratory syndrome coronavirus 2,29715,2023/01/27,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX45529333/2023,Homo sapiens,Nasal Swabs,17-FEB-2023,1
OQ342312.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/01/27,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX45483021/2023,Homo sapiens,Nasal Swabs,17-FEB-2023,1
OQ381979.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/02/06,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX45908919/2023,Homo sapiens,Nasal Swabs,06-FEB-2023,1
OQ384304.1,Severe acute respiratory syndrome coronavirus 2,29737,2023/02/06,NA,NA,NA,SARS-CoV-2/human/USA/VA- CAV_VAS3N_00017774_01/2023,Homo sapiens,nasopharyngeal,06-FEB-2023,1
OQ382150.1,Severe acute respiratory syndrome coronavirus 2,29718,2023/02/06,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-QDX45863087/2023,Homo sapiens,Nasal Swabs,06-FEB-2023,1
OQ382505.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/02/06,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX45863478/2023,Homo sapiens,Nasal Swabs,06-FEB-2023,1
OQ382680.1,Severe acute respiratory syndrome coronavirus 2,29715,2023/02/06,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-QDX45908185/2023,Homo sapiens,Nasal Swabs,06-FEB-2023,1
OQ382743.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/02/06,NA,NA,NA,SARS-CoV-2/human/USA/NH-CDC-QDX45909331/2023,Homo sapiens,Nasal Swabs,06-FEB-2023,1
OQ382273.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/02/06,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX45864121/2023,Homo sapiens,Nasal Swabs,06-FEB-2023,1
OQ508584.1,Severe acute respiratory syndrome coronavirus 2,29746,2023/02/23,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-230217710749/2023,Homo sapiens,NA,23-FEB-2023,1
OQ509596.1,Severe acute respiratory syndrome coronavirus 2,29435,2023/02/23,NA,NA,GISAID accession: EPI_ISL_16998762,SARS-CoV-2/human/USA/TN-SPHL-5320/2022,Homo sapiens,clinical,23-FEB-2023,1
OQ508386.1,Severe acute respiratory syndrome coronavirus 2,29746,2023/02/23,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-230217422716/2023,Homo sapiens,NA,23-FEB-2023,1
OQ509490.1,Severe acute respiratory syndrome coronavirus 2,29646,2023/02/23,NA,NA,NA,SARS-CoV-2/human/USA/CT-DPH-1130045001/2022,Homo sapiens,clinical,23-FEB-2023,1
OQ508294.1,Severe acute respiratory syndrome coronavirus 2,29772,2023/02/23,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-230217275584/2023,Homo sapiens,NA,23-FEB-2023,1
OQ516170.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/02/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX46724894/2023,Homo sapiens,Nasal Swabs,24-FEB-2023,1
OQ516425.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/02/24,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX46677863/2023,Homo sapiens,Nasal Swabs,24-FEB-2023,1
OQ516442.1,Severe acute respiratory syndrome coronavirus 2,29721,2023/02/24,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-QDX46677920/2023,Homo sapiens,Nasal Swabs,24-FEB-2023,1
